type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,aargau?map=false&pf=1500000,"Lettenstrasse, ",5462 Siglistorf, 3219300.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Neubau",Sofort,Villa,4.5,2,420,907,1306,2024,,,245
haus,aargau?map=false&pf=1500000,"Bündtenstrasse 7, 9, ",5612 Villmergen, 2060350.– ,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Neubau",Nach Vereinbarung,Einfamilienhaus,4.5,3,210,301,,2024,,,
haus,aargau?map=false&pf=1500000,"Leisacherstrasse 11, ",5085 Sulz AG,auf Anfrage,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Garage, Neubau",Nach Vereinbarung,Einfamilienhaus,4,3,200,915,1000,1987,2002,,2.4
haus,aargau?map=false&pf=1500000,,5606 Dintikon,auf Anfrage,Parkplatz,Nach Vereinbarung,Einfamilienhaus,4.5,,260,400,906,,,,
haus,aargau?map=false&pf=1500000,,4322 Mumpf, 2614860.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4,,300,1028,,,2015,,
haus,aargau?map=false&pf=1500000,,5706 Boniswil, 5058900.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Cheminée, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau, Minergie zertifiziert",Nach Vereinbarung,Villa,4.5,2,360,588,1740,,,1,
haus,aargau?map=false&pf=1500000,"Erlismattweg 6, ",5445 Eggenwil, 2338920.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Terrassenhaus,3.5,,180,,,,,,
haus,aargau?map=false&pf=1500000,"Im Himmelrich 21, ",8967 Widen,auf Anfrage,Neubau,Nach Vereinbarung,Doppeleinfamilienhaus,4.5,3,270,272,,2024,,,
haus,aargau?map=false&pf=1500000,"Sandackerstrasse 3, ",5616 Meisterschwanden, 2220660.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Aussicht, Rauchen erlaubt, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Neubau",01.08.2025,Einfamilienhaus,4.5,4,200,270,,2024,,,240
haus,aargau?map=false&pf=1500000,"Chriesimatt 10, ",5637 Beinwil (Freiamt), 2838240.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Neubau, Minergie zertifiziert, Minergie Bauweise",Sofort,Einfamilienhaus,4.5,2,260,576,1444,2023,,,
haus,aargau?map=false&pf=1500000,"Höhleweg 17-25, ",5024 Küttigen, 2220660.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Neubau",Nach Vereinbarung,Reihenfamilienhaus,,,230,416,,2023,,,
haus,aargau?map=false&pf=1500000,"Erlismattweg 12, ",5620 Bremgarten AG, 2227230.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Terrassenhaus,3.5,,180,,,,,,
haus,aargau?map=false&pf=1500000,"Brestenbergstrasse 43 - 47, ",5707 Seengen, 5906430.– ,Neubau,Sofort,Einfamilienhaus,5.5,,530,625,,2025,,,
haus,aargau?map=false&pf=1500000,"Chriesimatt 8, ",5637 Beinwil (Freiamt), 2733120.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Neubau, Minergie zertifiziert, Minergie Bauweise",Sofort,Einfamilienhaus,4.5,2,270,576,1265,2023,,,
haus,aargau?map=false&pf=1500000,"Chaletweg 17, ",4852 Rothrist, 2798820.– ,"Balkon / Terrasse, Keller, Reduit, Cheminée, Aussicht, Kinderfreundlich, Garage, Neubau, Minergie zertifiziert",Nach Vereinbarung,Einfamilienhaus,4.5,3,270,715,1016,2024,,,
haus,aargau?map=false&pf=1500000,"Sandackerstrasse 3, ",5616 Meisterschwanden, 2352060.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Aussicht, Rauchen erlaubt, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Neubau",01.08.2025,Einfamilienhaus,4.5,4,200,396,,2024,,,240
haus,aargau?map=false&pf=1500000,"Kirchenbreitestrasse 6, ",5734 Reinach AG,auf Anfrage,"Balkon / Terrasse, Cheminée, Parkplatz, Altbau",Sofort,Einfamilienhaus,4.5,3,,616,,1949,,,
haus,aargau?map=false&pf=1500000,"Aeusserer Berg 10, ",5408 Ennetbaden, 2174670.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage, Altbau",Sofort,Einfamilienhaus,4.5,3,200,238,1309,1989,2014,,
haus,aargau?map=false&pf=1500000,"Eigerweg, ",4665 Oftringen, 2483460.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Sofort,Mehrfamilienhaus,7,3,420,913,,1969,2018,,
haus,aargau?map=false&pf=1500000,,5034 Suhr, 2588580.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Bauernhaus,5,3,210,6961,3406,1926,2022,,
haus,aargau?map=false&pf=1500000,,8957 Spreitenbach,auf Anfrage,,Nach Vereinbarung,Mehrfamilienhaus,,,,,,,2017,,
haus,aargau?map=false&pf=1500000,"Gyrenhübelstrasse 28, ",5610 Wohlen AG,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,5.5,3,320,439,965,1995,2023,,235
haus,aargau?map=false&pf=1500000,"Boldirain 7, ",5415 Rieden, 2614860.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage, Minergie Bauweise",Sofort,Einfamilienhaus,5.5,3,200,763,,1981,,,
haus,aargau?map=false&pf=1500000,"Bläuenstrasse 19, ",5018 Erlinsbach,auf Anfrage,"Balkon / Terrasse, Cheminée, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,5,2,,,,1955,,,
haus,aargau?map=false&pf=1500000,,5036 Oberentfelden,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,7,,490,877,,1995,2021,,
haus,aargau?map=false&pf=1500000,,5734 Reinach AG, 2601720.– ,,Nach Vereinbarung,Einfamilienhaus,5.5,,340,901,,2013,,,
haus,aargau?map=false&pf=1500000,,5212 Hausen AG, 3087900.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Sofort,Mehrfamilienhaus,,,440,767,2603,1997,2021,3,
haus,aargau?map=false&pf=1500000,"Schartenstrasse 66, ",5430 Wettingen, 2089260.– ,,Nach Vereinbarung,Reihenfamilienhaus,,,270,247,,1986,,,
haus,aargau?map=false&pf=1500000,"Oberdorfstrasse 8, ",5074 Eiken,auf Anfrage,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Bauernhaus,5.5,,350,15400,3012,1914,2019,,
haus,aargau?map=false&pf=1500000,"Baldeggstrasse 3e, ",5400 Baden, 2338920.– ,"Balkon / Terrasse, Cheminée, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage",01.11.2024,Terrassenhaus,3.5,,270,,,2001,,,
haus,aargau?map=false&pf=1500000,"Delphinweg 15, ",5616 Meisterschwanden,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Neubau",Sofort,Einfamilienhaus,4.5,2,270,622,1097,2023,,,2.4
haus,aargau?map=false&pf=1500000,"Rosenstrasse 19, ",5426 Lengnau, 2430900.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Neubau",31.12.2024,Einfamilienhaus,4.5,3,280,957,854,2024,,,2.45
haus,aargau?map=false&pf=1500000,"Bad Zurzach, ",5330 Bad Zurzach, 3416400.– ,"Parkplatz, Garage",Nach Vereinbarung,Mehrfamilienhaus,,5,,,,1400,1974,,
