type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,zuerich?map=false&pf=1000000,,8803 Rüschlikon,auf Anfrage,"Rollstuhlgängig, Parkplatz, Lift, Neubau",01.02.2025,Wohnung,3.5,,210 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Obere Mattstrasse 39, ",8712 Uerikon, 4054800.– ,"Balkon / Terrasse, Rollstuhlgängig, Garage, Lift, Bauland erschlossen, Neubau",Nach Vereinbarung,Maisonette / Duplex,3.5,3,210 m²,,,,,8,
wohnung,zuerich?map=false&pf=1000000,"Obere Mattstrasse 39, ",8713 Stäfa, 2289000.– ,"Balkon / Terrasse, Mit Gartenhaus, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,3,170 m²,,,2025,,9,
wohnung,zuerich?map=false&pf=1000000,"Berggasse 25, ",8332 Russikon, 1713480.– ,"Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,4,150 m²,,,2023,,11,
wohnung,zuerich?map=false&pf=1000000,"Roswiesenstrasse 133, ",8051 Zürich, 2472120.– ,"Balkon / Terrasse, Waschmaschine, Aussicht, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,130 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,,8712 Stäfa, 2341320.– ,"Balkon / Terrasse, Mit Gartenhaus, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,3,170 m²,,,2025,,9,
wohnung,zuerich?map=false&pf=1000000,"Roswiesenstrasse 133, ",8051 Zürich, 2733720.– ,"Balkon / Terrasse, Waschmaschine, Aussicht, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,150 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Hagenbüel 1, ",8308 Illnau, 1635000.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",01.05.2026,Wohnung,3.5,,150 m²,,,2023,,,
wohnung,zuerich?map=false&pf=1000000,"Im Bödeli 10, ",8624 Grüt (Gossau ZH),auf Anfrage,Neubau,Nach Vereinbarung,Wohnung,3.5,4,210 m²,,,2025,,4,
wohnung,zuerich?map=false&pf=1000000,,8703 Erlenbach ZH, 5035800.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",01.03.2026,Attikawohnung,3.5,,200 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Alte Landstrasse 2-6, ",8800 Thalwil, 2315160.– ,"Kinderfreundlich, Lift, Neubau",31.03.2026,Dachwohnung,3.5,,140 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Buchzelgstrasse 82, ",8053 Zürich, 4381800.– ,"Rollstuhlgängig, Garage, Lift, Neubau",30.09.2025,Wohnung,3.5,4,210 m²,,,2024,,4,
wohnung,zuerich?map=false&pf=1000000,"Lebernstrasse 1, ",8123 Ebmatingen, 2720640.– ,"Balkon / Terrasse, Rollstuhlgängig, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,4.5,,200 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Hagenbüel 4, ",8308 Illnau, 1635000.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",01.05.2026,Wohnung,3.5,,150 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,"Seestrasse, ",8810 Horgen, 5886000.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Garage, Lift, Neubau, Minergie zertifiziert, Minergie Bauweise",01.03.2025,Wohnung,3.5,,210 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,,8000 Zürich, 1504200.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,160 m²,,,2024,,,2.4
wohnung,zuerich?map=false&pf=1000000,"Rebstrasse 6a, ",8703 Erlenbach ZH, 4564920.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau, Hochparterre",01.03.2026,Maisonette / Duplex,3,3,250 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Im Bödeli 8, ",8624 Grüt (Gossau ZH),auf Anfrage,Neubau,Nach Vereinbarung,Wohnung,3.5,4,170 m²,,,2025,,5,
wohnung,zuerich?map=false&pf=1000000,"Roswiesenstrasse 133, ",8051 Zürich, 2681400.– ,"Balkon / Terrasse, Waschmaschine, Aussicht, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,150 m²,,,2024,,,
wohnung,zuerich?map=false&pf=1000000,,8483 Kollbrunn, 1713480.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Lift, Neubau",31.10.2024,Wohnung,3.5,,180 m²,,,,,,
wohnung,zuerich?map=false&pf=1000000,"Alte Landstrasse 2-6, ",8800 Thalwil, 2262840.– ,"Balkon / Terrasse, Kinderfreundlich, Garage, Lift, Neubau",31.03.2026,Wohnung,3.5,,140 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Obere Mattstrasse 39, ",8713 Stäfa, 2341320.– ,"Balkon / Terrasse, Mit Gartenhaus, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,3,170 m²,,,2025,,9,
wohnung,zuerich?map=false&pf=1000000,"Alte Landstrasse 2-6, ",8800 Thalwil, 2223600.– ,"Balkon / Terrasse, Kinderfreundlich, Garage, Lift, Neubau",31.03.2026,Wohnung,3.5,,140 m²,,,2025,,,
wohnung,zuerich?map=false&pf=1000000,"Turmstrasse 80, ",8400 Winterthur, 2289000.– ,"Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Attikawohnung,2.5,4,140 m²,,,2024,,11,
wohnung,zuerich?map=false&pf=1000000,"Auenstrasse 3b,c,d, ",8617 Mönchaltorf, 1556520.– ,"Haustiere erlaubt, Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage, Lift, Neubau",01.03.2025,Wohnung,3.5,3,140 m²,,,2023,,9,
wohnung,zuerich?map=false&pf=1000000,"Buchzelgstrasse 82, ",8053 Zürich, 4251000.– ,"Rollstuhlgängig, Garage, Lift, Neubau",30.09.2025,Wohnung,3.5,4,200 m²,,,2024,,4,
