type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,bern?map=false&pf=800000,"Burgersriedstrasse 6, ",2555 Brügg, 1484820.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Attikawohnung,3.5,,130,,,2024,,,2.4
wohnung,bern?map=false&pf=800000,"Schulstrasse 4, ",3414 Oberburg, 1438830.– ,"Haustiere erlaubt, Balkon / Terrasse, Mit Gartenhaus, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift, Bauland erschlossen, Neubau",Nach Vereinbarung,Wohnung,3.5,,190,,,2024,,,
wohnung,bern?map=false&pf=800000,"Bernstrasse 48, ",3125 Toffen, 1097190.– ,"Balkon / Terrasse, Keller, Estrich, Reduit, Geschirrspüler, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Kinderfreundlich, Spielplatz, Garage, Lift, Neubau, Minergie zertifiziert",Nach Vereinbarung,Dachwohnung,3.5,,160,,,2023,,,
wohnung,bern?map=false&pf=800000,"Neubrückstrasse 11, ",2555 Brügg BE, 3613500.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,4,,290,,,,,,
wohnung,bern?map=false&pf=800000,"Gassenacherweg, ",4914 Roggwil BE, 1189170.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Sofort,Attikawohnung,4.5,3,190,,,2023,,,
wohnung,bern?map=false&pf=800000,"Burgersriedstrasse 6, ",2555 Brügg, 1405980.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,4.5,,190,,,2024,,,2.4
wohnung,bern?map=false&pf=800000,,3052 Zollikofen, 2365200.– ,Neubau,Nach Vereinbarung,Attikawohnung,2.5,,180,,,2023,,,
wohnung,bern?map=false&pf=800000,,3052 Zollikofen, 1248300.– ,Neubau,Nach Vereinbarung,Wohnung,2.5,,140,,,2023,,,
wohnung,bern?map=false&pf=800000,"Neubrückstrasse 11, ",2555 Brügg BE,auf Anfrage,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,140,,,,,,
wohnung,bern?map=false&pf=800000,"Neubrückstrasse 11, ",2555 Brügg BE,auf Anfrage,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,140,,,,,,
wohnung,bern?map=false&pf=800000,"Stockstrasse 25, ",3658 Merligen, 1511100.– ,"Balkon / Terrasse, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,180,,,2024,,,
wohnung,bern?map=false&pf=800000,"Bernstrasse 131a, ",3072 Ostermundigen, 1379700.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Lift, Minergie zertifiziert",Nach Vereinbarung,Wohnung,3.5,,130,,,2011,,,
wohnung,bern?map=false&pf=800000,"Merzenacker 83, ",3006 Bern, 2483460.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Maisonette / Duplex,4.5,4,210,,,1988,2024,,
wohnung,bern?map=false&pf=800000,"Schützenstrasse 5, ",3052 Zollikofen, 1287720.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift, Minergie Bauweise",01.07.2024,Wohnung,3.5,,140,,,2017,,,
wohnung,bern?map=false&pf=800000,"Bottigenstrasse 283, ",3019 Bern, 1149750.– ,Minergie zertifiziert,Nach Vereinbarung,Wohnung,3.5,2,160,,,,,,
wohnung,bern?map=false&pf=800000,"Tschingelstrasse 1, ",3655 Sigriswil,auf Anfrage,,Nach Vereinbarung,Wohnung,2.5,4,58,,,1988,,,
wohnung,bern?map=false&pf=800000,"Schosshaldenstrasse 81, ",3006 Bern,auf Anfrage,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Garage, Lift, Im Baurecht, Minergie zertifiziert, Minergie Bauweise",01.10.2024,Attikawohnung,3.5,5,160,,,2015,,,2.58
wohnung,bern?map=false&pf=800000,"Pleutenenstrasse 11, ",2543 Lengnau BE, 1084050.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie Bauweise",Sofort,Wohnung,3.5,,160,,,2024,,,
wohnung,bern?map=false&pf=800000,"Schwandstrasse 58, ",3634 Thierachern, 1156320.– ,"Haustiere erlaubt, Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,3,140,,,2024,,,
wohnung,bern?map=false&pf=800000,"Römerstrasse / Ringstrasse, ",2562 Port,auf Anfrage,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,170,,,2024,,,
wohnung,bern?map=false&pf=800000,"Schwandstrasse 58, ",3634 Thierachern, 1222020.– ,"Haustiere erlaubt, Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,3,140,,,2024,,,
wohnung,bern?map=false&pf=800000,"Schwandstrasse 58, ",3634 Thierachern, 1379700.– ,"Haustiere erlaubt, Balkon / Terrasse, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,3,160,,,2024,,,
wohnung,bern?map=false&pf=800000,"Alpenstrasse 6, ",3800 Interlaken, 1497960.– ,"Balkon / Terrasse, Rollstuhlgängig, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,140,,,2023,,,
wohnung,bern?map=false&pf=800000,"Alpenstrasse 6, ",3800 Interlaken, 1090620.– ,"Rollstuhlgängig, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,,64,,,2023,,,
wohnung,bern?map=false&pf=800000,"Seerain 2c, ",2575 Gerolfingen, 1484820.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,2.5,,140,,,,,,
wohnung,bern?map=false&pf=800000,"Terrassenweg 2, ",3510 Konolfingen, 1918440.– ,"Neubau, Minergie zertifiziert",Nach Vereinbarung,Maisonette / Duplex,4.5,,180,,,2024,,,
wohnung,bern?map=false&pf=800000,"Panoramastrasse 44, ",3855 Brienz BE, 1511100.– ,"Haustiere erlaubt, Balkon / Terrasse, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift, Neubau",30.12.2024,Wohnung,3.5,3,,,,2024,,,
