type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
immobilien,basel-stadt,"Oberer Batterieweg 84, ",4059 Basel,auf Anfrage,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau, Minergie Bauweise",Sofort,Wohnung,3.5,,210 m²,,,2023,,,
immobilien,basel-stadt,"St. Jakobs-Strasse 151, ",4052 Basel, 1476600.– ,"Balkon / Terrasse, Kabel-TV",Sofort,Wohnung,2,,120 m²,407 m²,,1929,2011,,2.66
immobilien,basel-stadt,,4125 Riehen, 706200.– ,Cheminée,Nach Vereinbarung,Dachwohnung,3.5,,48 m²,,,1865,1996,,
immobilien,basel-stadt,,4054 Basel, 1065720.– ,Balkon / Terrasse,Nach Vereinbarung,Dachwohnung,2,2,40 m²,,,1904,,,
immobilien,basel-stadt,"Aeussere Baselstrasse 143, ",4125 Riehen, 1771920.– ,,Sofort,Reihenfamilienhaus,3,,170 m²,,736 m³,1923,,,
immobilien,basel-stadt,"Burgstrasse 73, ",4125 Riehen, 2028720.– ,"Haustiere erlaubt, Cheminée, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Dachwohnung,3.5,4,220 m²,1495 m²,10846 m³,1994,,15,
immobilien,basel-stadt,"Sierenzerstrasse 23, ",4055 Basel, 995100.– ,"Haustiere erlaubt, Balkon / Terrasse, Rauchen erlaubt, Ruhige Lage, Kinderfreundlich",Nach Vereinbarung,Wohnung,2.5,,49 m²,,,1958,2023,,
immobilien,basel-stadt,"Niederholzstrasse 38, ",4125 Riehen, 1104240.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Kinderfreundlich, Garage",Sofort,Dachwohnung,2.5,3,120 m²,644 m²,2579 m³,1981,2010,5,
immobilien,basel-stadt,"Fürstensteinerstrasse 59, ",4053 Basel, 1206960.– ,"Balkon / Terrasse, Kabel-TV",Nach Vereinbarung,Wohnung,2,,40 m²,,1416 m³,1933,2023,,
immobilien,basel-stadt,"Conrad Ferdinand Meyer-Strasse 32, ",4059 Basel, 1412400.– ,"Balkon / Terrasse, Kabel-TV, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,120 m²,1128 m²,,1973,,,
immobilien,basel-stadt,,4054 Basel, 1181280.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,2,,46 m²,,,1910,2023,,
immobilien,basel-stadt,"Schützenmattstrasse 52, ",4051 Basel, 1271160.– ,,Nach Vereinbarung,Wohnung,2.5,,130 m²,,,1975,,,
immobilien,basel-stadt,"Schützenmattstrasse 52, ",4051 Basel, 1540800.– ,,Nach Vereinbarung,Wohnung,2.5,,130 m²,,,1975,,,
immobilien,basel-stadt,"Morystrasse 92, ",4125 Riehen, 1181280.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Wohnung,2.5,4,51 m²,,2766 m³,1962,,,
immobilien,basel-stadt,"Morystrasse 92, ",4125 Riehen, 1181280.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Wohnung,2.5,4,51 m²,,2766 m³,1962,,,
immobilien,basel-stadt,,4059 Basel, 3595200.– ,"Balkon / Terrasse, Kabel-TV, Cheminée",Sofort,Wohnung,3.5,,310 m²,423 m²,,1913,2024,,
immobilien,basel-stadt,"Beim Buremichelskopf 21, ",4059 Basel, 5778000.– ,,Nach Vereinbarung,Villa,4,,400 m²,1070 m²,1740 m³,,,,
immobilien,basel-stadt,"Fischerweg, ",4058 Basel, 2889000.– ,,Nach Vereinbarung,Wohnung,3,,220 m²,,,2003,,,
immobilien,basel-stadt,"Gellertstrasse 18, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Cheminée, Rollstuhlgängig, Garage, Lift",Nach Vereinbarung,Attikawohnung,3,,300 m²,,,1966,,,
immobilien,basel-stadt,"Steinbühlallee 189, ",4054 Basel, 1534380.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Wohnung,3,3,160 m²,,,1961,,,
immobilien,basel-stadt,"Zürcherstrasse 146, ",4052 Basel, 2285520.– ,"Balkon / Terrasse, Keller, Geschirrspüler, Waschmaschine, Tumbler, Aussicht, Rollstuhlgängig, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,150 m²,,,,,,
immobilien,basel-stadt,,4058 Basel,auf Anfrage,"Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,4,150 m²,,,2024,,,
immobilien,basel-stadt,,4057 Basel, 1219800.– ,Balkon / Terrasse,Nach Vereinbarung,Dachwohnung,2.5,,49 m²,,,1930,2024,,
immobilien,basel-stadt,,4057 Basel, 763980.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,28 m²,,,1930,2024,,
immobilien,basel-stadt,,4057 Basel, 763980.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,30 m²,,,1930,2024,,
immobilien,basel-stadt,"C.F. Meyer-Strasse 21, ",4059 Basel, 1861800.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,150 m²,,,1977,2018,,
immobilien,basel-stadt,"Wartenbergstrasse, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Garage, Mittelhaus",Nach Vereinbarung,Einfamilienhaus,6,,580 m²,420 m²,,1903,1995,,
immobilien,basel-stadt,"Bäumliweg 36, ",4125 Riehen, 2426760.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Eckhaus, Gasanschluss",Nach Vereinbarung,Einfamilienhaus,3.5,,210 m²,,,1980,2023,,
immobilien,basel-stadt,"Im Spitzacker 44, ",4059 Basel, 1412400.– ,"Kabel-TV, Kinderfreundlich, Im Baurecht",Nach Vereinbarung,Reihenfamilienhaus,2.5,,180 m²,161 m²,571 m³,1968,2014,,
immobilien,basel-stadt,"Sängergasse 26, ",4054 Basel, 802500.– ,,Nach Vereinbarung,Wohnung,3.5,,27 m²,,,1924,2018,,
immobilien,basel-stadt,,4125 Riehen, 1515120.– ,"Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Reihenfamilienhaus,3,,220 m²,345 m²,534 m³,1936,,,
immobilien,basel-stadt,"Birsigstrasse 74, ",4054 Basel, 2118600.– ,,Nach Vereinbarung,Wohnung,3,,180 m²,,,,,,
immobilien,basel-stadt,,4125 Riehen, 1797600.– ,"Aussicht, Kinderfreundlich",Nach Vereinbarung,Doppeleinfamilienhaus,3.5,2,160 m²,694 m²,519 m³,1922,2015,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1142760.– ,Lift,Nach Vereinbarung,Wohnung,2.5,4,51 m²,,,2025,,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1271160.– ,Lift,Nach Vereinbarung,Wohnung,2.5,4,51 m²,,,2025,,,
immobilien,basel-stadt,,4058 Basel,auf Anfrage,"Lift, Neubau",01.04.2025,Wohnung,3.5,4,35 m²,,,2024,,,
immobilien,basel-stadt,,4058 Basel,auf Anfrage,"Lift, Neubau",01.04.2025,Wohnung,2.5,4,150 m²,,,2024,,,
immobilien,basel-stadt,,4058 Basel,auf Anfrage,"Lift, Neubau",01.04.2025,Wohnung,2.5,4,130 m²,,,2024,,,
immobilien,basel-stadt,"Arabienstrasse 47, ",4059 Basel, 3787800.– ,"Kabel-TV, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,270 m²,616 m²,,1951,,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1958100.– ,Lift,Nach Vereinbarung,Attikawohnung,2.5,4,130 m²,,,2025,,,
immobilien,basel-stadt,"Unterm Schellenberg 138, ",4125 Riehen, 1861800.– ,"Balkon / Terrasse, Mit Gartenhaus, Cheminée, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,2.5,,120 m²,319 m²,630 m³,1960,,,
immobilien,basel-stadt,"Pilgerstr. 4, ",4055 Basel, 2118600.– ,"Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,6,,240 m²,,8930 m³,1957,,,
immobilien,basel-stadt,,4056 Basel, 1399560.– ,,Sofort,Wohnung,2.5,,130 m²,,,1930,2015,,
immobilien,basel-stadt,,4052 Basel,auf Anfrage,"Balkon / Terrasse, Lift",Nach Vereinbarung,Wohnung,3.5,,29 m²,,,,2015,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1014360.– ,Lift,Nach Vereinbarung,Wohnung,2,4,47 m²,,,2025,,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1168440.– ,Lift,Nach Vereinbarung,Wohnung,2.5,4,47 m²,,,2025,,,
immobilien,basel-stadt,"Eggfluhstrasse 16, ",4054 Basel, 1014360.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich",Nach Vereinbarung,Wohnung,2.5,,46 m²,354 m²,2062 m³,1937,2002,,2.55
immobilien,basel-stadt,,4055 Basel,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich",Nach Vereinbarung,Wohnung,2.5,,54 m²,,,,2018,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1104240.– ,Lift,Nach Vereinbarung,Wohnung,2.5,4,51 m²,,,2025,,,
immobilien,basel-stadt,"Im Hirshalm 42, ",4125 Riehen, 635580.– ,"Balkon / Terrasse, Keller, Garage, Lift",Nach Vereinbarung,Maisonette / Duplex,1,,34 m²,,,,,,
immobilien,basel-stadt,"Bechburgerstrasse 3, ",4052 Basel, 1405980.– ,"Balkon / Terrasse, Lift, Gasanschluss",Nach Vereinbarung,Wohnung,2.5,,54 m²,,,1930,2021,,
immobilien,basel-stadt,"Mathilde Paravicini-Strasse 7, ",4052 Basel, 1476600.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Lift, Hochparterre",Sofort,Wohnung,2.5,,120 m²,,,1965,,,
immobilien,basel-stadt,"Oscar Frey-Strasse 11, ",4059 Basel, 2285520.– ,"Balkon / Terrasse, Keller, Geschirrspüler, Waschmaschine, Tumbler, Cheminée, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,190 m²,,5104 m³,1992,,,
immobilien,basel-stadt,"Pfeffingerstrasse 22, ",4053 Basel, 1861800.– ,,Sofort,Dachwohnung,2,3,160 m²,,,1980,2023,,
immobilien,basel-stadt,,4059 Basel,auf Anfrage,"Cheminée, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,3.5,4,250 m²,1867 m²,,1960,2020,,
immobilien,basel-stadt,"Holeestrasse 103, ",4054 Basel, 821760.– ,"Balkon / Terrasse, Waschmaschine, Lift",Sofort,Wohnung,3.5,,33 m²,,3390 m³,2001,,,
immobilien,basel-stadt,"Mathilde Paravicini-Strasse 11, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,56 m²,,,1966,,,
immobilien,basel-stadt,,4054 Basel, 1181280.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,2,,46 m²,,,1910,2023,,
immobilien,basel-stadt,"Grellingerstrasse 18, ",4052 Basel, 1515120.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,,120 m²,,,1985,,,
immobilien,basel-stadt,"Mittlere Strasse 148, ",4056 Basel, 2863320.– ,"Haustiere erlaubt, Balkon / Terrasse, Keller, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Kinderfreundlich, Lift, Neubau, Minergie zertifiziert, Hochparterre",01.10.2024,Maisonette / Duplex,3.5,2,200 m²,,,2024,,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1733400.– ,Lift,Nach Vereinbarung,Maisonette / Duplex,3.5,4,160 m²,,,2025,,,
immobilien,basel-stadt,"Zürcherstrasse 142/146, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Aussicht, Garage, Lift",Nach Vereinbarung,Attikawohnung,2.5,,170 m²,,,2025,,,
immobilien,basel-stadt,"Zürcherstrasse 142/146, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Aussicht, Garage, Lift",Nach Vereinbarung,Attikawohnung,2.5,,120 m²,,,2025,,,
immobilien,basel-stadt,"Zürcherstrasse 142/146, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Aussicht, Garage, Lift",Nach Vereinbarung,Attikawohnung,2.5,,190 m²,,,2025,,,
immobilien,basel-stadt,,4125 Riehen, 706200.– ,Cheminée,Nach Vereinbarung,Dachwohnung,3.5,,48 m²,,,1865,1996,,
immobilien,basel-stadt,,4054 Basel, 1065720.– ,Balkon / Terrasse,Nach Vereinbarung,Dachwohnung,2,2,40 m²,,,1904,,,
immobilien,basel-stadt,,4055 Basel, 629160.– ,"Balkon / Terrasse, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,6,45 m²,2696 m²,,1976,2021,,
immobilien,basel-stadt,"Sevogelstrasse 62, ",4052 Basel, 1219800.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",01.07.2024,Wohnung,2.5,,41 m²,,,1989,2009,,
immobilien,basel-stadt,"Im Hirshalm 23, ",4125 Riehen, 1527960.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Lift, Neubau, Hochparterre",Nach Vereinbarung,Wohnung,2.5,,53 m²,,,2023,,,
immobilien,basel-stadt,,4056 Basel, 2285520.– ,"Balkon / Terrasse, Lift",Nach Vereinbarung,Maisonette / Duplex,2,2,170 m²,,,1913,2024,,
immobilien,basel-stadt,,4055 Basel, 667680.– ,,Nach Vereinbarung,Wohnung,3.5,,35 m²,,,,2023,,
immobilien,basel-stadt,,4059 Basel, 1349480.– ,,Nach Vereinbarung,Reihenfamilienhaus,3.5,,170 m²,200 m²,657 m³,,2018,,
immobilien,basel-stadt,"Grellingerstrasse 38, ",4052 Basel, 975840.– ,"Aussicht, Ruhige Lage, Kinderfreundlich, Altbau",Nach Vereinbarung,Dachwohnung,2.5,,45 m²,,,1879,2001,,
immobilien,basel-stadt,"Karl Jaspers-Allee 4, ",4052 Basel, 512310.– ,,Sofort,Studio,2,4,19 m²,,,1976,,24,
immobilien,basel-stadt,"Gellertstrasse 99, ",4052 Basel, 2041560.– ,,Sofort,Wohnung,3.5,,53 m²,,,2002,2009,30,
immobilien,basel-stadt,"Dornacherstrasse 121, ",4053 Basel, 2118600.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Aussicht, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Maisonette / Duplex,2.5,2,130 m²,,,2024,,,2.5
immobilien,basel-stadt,"Inzlingerstrasse 98, ",4125 Riehen, 1155600.– ,"Balkon / Terrasse, Kabel-TV, Garage, Lift",Nach Vereinbarung,Attikawohnung,2.5,3,120 m²,,,1969,2017,18,
immobilien,basel-stadt,,4056 Basel,auf Anfrage,,Nach Vereinbarung,Wohnung,2.5,,130 m²,,,,2014,,
immobilien,basel-stadt,,4000 Basel, 2696400.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Swimmingpool, Minergie Bauweise",Nach Vereinbarung,Villa,3.5,2,460 m²,980 m²,,2020,,,
immobilien,basel-stadt,"Bruderholzallee 193/195, ",4059 Basel, 2863320.– ,Rollstuhlgängig,Nach Vereinbarung,Attikawohnung,3.5,,180 m²,,,2024,,,
immobilien,basel-stadt,"Bosenhaldenweg 42/ 44, ",4125 Riehen, 3582360.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Parkplatz, Swimmingpool",Nach Vereinbarung,Doppeleinfamilienhaus,3,,260 m²,440 m²,1230 m³,,,,
immobilien,basel-stadt,,4126 Bettingen, 3839160.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Parkplatz, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,3.5,3,280 m²,1091 m²,,1979,,,
immobilien,basel-stadt,"Herrengrabenweg 45, ",4054 Basel,auf Anfrage,"Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Ruhige Lage, Lift, Neubau, Stromanschluss, Wasseranschluss",30.04.2025,Attikawohnung,2.5,2,120 m²,,,2024,,,2.4
immobilien,basel-stadt,"Neuweilerstrasse 69, ",4054 Basel, 1065720.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,38 m²,,,2024,,6,2.5
immobilien,basel-stadt,"Neuweilerstrasse 69, ",4054 Basel, 995100.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,36 m²,,,2024,,6,2.5
immobilien,basel-stadt,"Neuweilerstrasse 69, ",4054 Basel, 1232640.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,40 m²,,,2024,,6,2.5
immobilien,basel-stadt,"Fischerweg 11, ",4058 Basel, 1219800.– ,"Balkon / Terrasse, Waschmaschine, Ruhige Lage, Lift",Nach Vereinbarung,Wohnung,3.5,,40 m²,,59183 m³,2003,2003,,
immobilien,basel-stadt,,4055 Basel, 757560.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,32 m²,,,,2022,,
immobilien,basel-stadt,"Mostackerstrasse 0, ",4051 Basel, 1052880.– ,,Nach Vereinbarung,Wohnung,2.5,,160 m²,,,,,,
immobilien,basel-stadt,"Hungerbachweg 25, ",4125 Riehen,auf Anfrage,"Balkon / Terrasse, Keller, Reduit, Cheminée, Aussicht, Garage, Swimmingpool",Nach Vereinbarung,Villa,3.5,2,400 m²,1335 m²,1778 m³,1968,,,
immobilien,basel-stadt,"Lörracherstrasse 162, ",4125 Riehen, 1566480.– ,Lift,Nach Vereinbarung,Maisonette / Duplex,2.5,4,160 m²,,,2025,,,
immobilien,basel-stadt,"Lehenmattstrasse 0, ",4052 Basel, 642000.– ,,Nach Vereinbarung,Wohnung,2,,,,,,,,
immobilien,basel-stadt,"Lautengartenstrasse 0, ",4052 Basel, 2953200.– ,,Nach Vereinbarung,Wohnung,2.5,,,,,,,,
immobilien,basel-stadt,,4059 Basel,auf Anfrage,"Cheminée, Garage, Swimmingpool",Nach Vereinbarung,Villa,6,,530 m²,2501 m²,,1918,,,
immobilien,basel-stadt,"Bruderholzallee 193/195, ",4059 Basel, 1348200.– ,Rollstuhlgängig,Nach Vereinbarung,Wohnung,2.5,,41 m²,,,2024,,,
immobilien,basel-stadt,"Bruderholzallee 193/195, ",4059 Basel, 1438080.– ,Rollstuhlgängig,Nach Vereinbarung,Wohnung,2.5,,45 m²,,,2024,,,
immobilien,basel-stadt,"Bruderholzallee 193/195, ",4059 Basel, 1733400.– ,Rollstuhlgängig,Nach Vereinbarung,Wohnung,2.5,,53 m²,,,2024,,,
immobilien,basel-stadt,"Bruderholzallee 193/195, ",4059 Basel, 1476600.– ,Rollstuhlgängig,Nach Vereinbarung,Wohnung,2.5,,45 m²,,,2024,,,
immobilien,basel-stadt,"Rütiring 122, ",4125 Riehen,auf Anfrage,"Haustiere erlaubt, Mit Gartenhaus, Cheminée, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,5,5,470 m²,730 m²,1920 m³,2025,,,
immobilien,basel-stadt,"Glaserbergstrasse 27, ",4056 Basel, 1258320.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,2.5,,130 m²,,,1976,,,
immobilien,basel-stadt,"Röttelerstrasse 2, ",4058 Basel, 2176380.– ,"Haustiere erlaubt, Balkon / Terrasse, Keller, Waschmaschine, Tumbler, Aussicht, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Dachwohnung,2.5,2,170 m²,,,2024,,,
immobilien,basel-stadt,"Meierweg 72, ",4125 Riehen, 1874640.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,,1,120 m²,,,2024,,,
immobilien,basel-stadt,"Meierweg 72, ",4125 Riehen, 1887480.– ,"Aussicht, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,,1,56 m²,,,2024,,,
immobilien,basel-stadt,"Meierweg 72, ",4125 Riehen, 1977360.– ,"Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,,1,120 m²,,,2024,,,
immobilien,basel-stadt,"Meierweg 72, ",4125 Riehen, 2157120.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Attikawohnung,,1,130 m²,,,2024,,,
immobilien,basel-stadt,"Gellert-Quartier, ",4052 Basel,auf Anfrage,"Balkon / Terrasse, Mit Gartenhaus, Aussicht",Nach Vereinbarung,Einfamilienhaus,6,,570 m²,553 m²,2052 m³,1906,2020,,4
