type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,genf,"Versoix, ",1290 Versoix, 1241730.– ,Rollstuhlgängig,Sofort,Wohnung,3.5,,130,,,2008,,,
wohnung,genf,"Chêne-Bourg, ",1225 Chêne-Bourg, 1984140.– ,"Balkon / Terrasse, Parkplatz, Garage, Lift",28.02.2025,Wohnung,3,1,70,,,2022,,,
wohnung,genf,"Bernex, ",1233 Bernex, 2194380.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Maisonette / Duplex,4.5,3,200,,,2007,,,
wohnung,genf,,1236 Cartigny, 1550520.– ,"Balkon / Terrasse, Parkplatz",Sofort,Wohnung,4.5,,160,,,2010,2020,,
wohnung,genf,,1214 Vernier, 1773900.– ,"Balkon / Terrasse, Parkplatz, Garage, Lift",Sofort,Wohnung,3,,140,,,2008,,,
wohnung,genf,"Clos des Ecornaches 28, ",1226 Thônex, 1616220.– ,"Balkon / Terrasse, Geschirrspüler, Waschmaschine, Parkplatz, Garage",Nach Vereinbarung,Wohnung,3,,,,,1989,,,
wohnung,genf,,1206 Genève, 5847300.– ,Lift,Nach Vereinbarung,Wohnung,,,340,,,,,,
wohnung,genf,,1233 Bernex, 2956500.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4.5,,190,,,,,,
wohnung,genf,"Chemin des Semailles 29, ",1212 Grand-Lancy, 2089260.– ,"Balkon / Terrasse, Rollstuhlgängig",Nach Vereinbarung,Wohnung,3,,180,,,1970,2019,,2.5
wohnung,genf,,1206 Genève, 6175800.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Sofort,Maisonette / Duplex,6,,380,,,1968,2006,,
wohnung,genf,"Route d'Ambilly 28, ",1226 Thônex, 1785720.– ,Balkon / Terrasse,Nach Vereinbarung,Maisonette / Duplex,3,,160,,,1994,2014,,
wohnung,genf,"Chemin des Myosotis 18, ",1214 Vernier, 1957860.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Garage, Lift",Nach Vereinbarung,Attikawohnung,4,2,230,,,2000,2011,,
