type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,basel-landschaft,"Poststrasse 2, ",4124 Schönenbuch, 1598580.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Garage, Neubau",Nach Vereinbarung,Reihenfamilienhaus,3.5,4,200 m²,,,2024,,,2.5
haus,basel-landschaft,"Efeuweg 8, ",4103 Bottmingen, 3710760.– ,"Haustiere erlaubt, Kabel-TV, Cheminée, Kinderfreundlich, Parkplatz, Gasanschluss",Nach Vereinbarung,Einfamilienhaus,3.5,3,260 m²,578 m²,,1994,2022,1,
haus,basel-landschaft,"Hardstrasse 34, ",4142 Münchenstein, 2298360.– ,"Kinderfreundlich, Parkplatz, Neubau",Nach Vereinbarung,Einfamilienhaus,3.5,4,,219 m²,,2024,,,
haus,basel-landschaft,,4104 Oberwil BL, 1733400.– ,"Kinderfreundlich, Garage",02.08.2024,Einfamilienhaus,2.5,,160 m²,202 m²,,1992,2024,,
haus,basel-landschaft,"Weiherweg 30, ",4123 Allschwil, 1534380.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",01.11.2024,Einfamilienhaus,2,,130 m²,237 m²,,2005,,,
haus,basel-landschaft,,4402 Frenkendorf,auf Anfrage,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Sofort,Mehrfamilienhaus,,,,,,1913,2010,4,
haus,basel-landschaft,"Kirschgartenweg 19, ",4419 Lupsingen, 1656360.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,220 m²,671 m²,1020 m³,1985,,,
haus,basel-landschaft,"Palmenstrasse 2, ",4142 Münchenstein, 2041560.– ,"Mit Gartenhaus, Aussicht, Kinderfreundlich, Parkplatz, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,3.5,,190 m²,495 m²,816 m³,1945,2011,,
haus,basel-landschaft,"Münchenstein, ",4142 Münchenstein, 2311200.– ,"Cheminée, Parkplatz, Garage",Sofort,Einfamilienhaus,3.5,3,260 m²,759 m²,1114 m³,1979,,,
haus,basel-landschaft,"Buckten, ",4446 Buckten, 731880.– ,"Cheminée, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,2.5,2,120 m²,473 m²,577 m³,1983,,,
haus,basel-landschaft,"Frenkendorf, ",4402 Frenkendorf, 995100.– ,Garage,Nach Vereinbarung,Reihenfamilienhaus,2.5,2,120 m²,192 m²,511 m³,1953,1989,,
haus,basel-landschaft,"Himmelrainweg 23, ",4450 Sissach, 2286800.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,280 m²,474 m²,1078 m³,1987,2018,,
haus,basel-landschaft,"Rebackerweg 24, ",4419 Lupsingen, 1399560.– ,"Kabel-TV, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,2,,734 m²,882 m³,1974,2008,,2.5
haus,basel-landschaft,"Röschenz, ",4244 Röschenz, 2015880.– ,"Cheminée, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3,2,230 m²,1403 m²,1177 m³,1980,,,
haus,basel-landschaft,"Pfeffingen, ",4148 Pfeffingen, 1637100.– ,"Cheminée, Parkplatz, Garage",Sofort,Reihenfamilienhaus,3.5,3,190 m²,459 m²,765 m³,1985,,,
haus,basel-landschaft,"Bretzwil, ",4207 Bretzwil, 1117080.– ,"Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,2,200 m²,1368 m²,1030 m³,1975,2022,,
haus,basel-landschaft,"Eggrainweg 7, ",4402 Frenkendorf,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,3.5,,220 m²,587 m²,618 m³,1923,,,
haus,basel-landschaft,"Läufelfingen, ",4448 Läufelfingen, 1251900.– ,"Cheminée, Garage",Sofort,Einfamilienhaus,4.5,3,280 m²,724 m²,1050 m³,1977,,,
haus,basel-landschaft,"Hölsteinerstrasse 4, ",4432 Lampenberg, 1797600.– ,"Parkplatz, Garage",Sofort,Einfamilienhaus,5,3,370 m²,2263 m²,1707 m³,1898,1981,,
haus,basel-landschaft,"Klusweg 77, ",4153 Reinach BL, 1027200.– ,Garage,Sofort,Reihenfamilienhaus,2.5,2,49 m²,186 m²,438 m³,1967,,,
haus,basel-landschaft,"Teichweg 19 + 21, ",4416 Bubendorf, 1258320.– ,,Sofort,Mehrfamilienhaus,,,,,,1730,,,
haus,basel-landschaft,"Schwarzackerstrassse 3, ",4411 Seltisberg, 1656360.– ,"Parkplatz, Garage, Neubau",Sofort,Reihenfamilienhaus,3.5,3,180 m²,307 m²,825 m³,2023,,,
haus,basel-landschaft,"Kirschbaumstrasse 4, ",4411 Seltisberg, 1527960.– ,"Parkplatz, Neubau",Sofort,Reihenfamilienhaus,3.5,3,160 m²,297 m²,705 m³,2023,,,
haus,basel-landschaft,"Schwarzackerstrassse 5, ",4411 Seltisberg, 1656360.– ,"Parkplatz, Garage, Neubau",Sofort,Reihenfamilienhaus,3.5,3,180 m²,315 m²,825 m³,2023,,,
haus,basel-landschaft,"Wilmattstrasse 1, ",4106 Therwil, 1669200.– ,"Kinderfreundlich, Parkplatz, Eckhaus",Nach Vereinbarung,Reihenfamilienhaus,3.5,3,230 m²,148 m²,588 m³,1964,2014,,
haus,basel-landschaft,"Eggstrasse 26, ",4402 Frenkendorf, 1926000.– ,"Haustiere erlaubt, Kabel-TV, Cheminée, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,2.5,,150 m²,368 m²,545 m³,1977,2013,,
haus,basel-landschaft,"Lörweg 2, ",4436 Oberdorf BL, 770400.– ,Parkplatz,Sofort,Einfamilienhaus,3,,53 m²,457 m²,669 m³,1925,,,
haus,basel-landschaft,"Etterweg 3, ",4148 Pfeffingen, 1393140.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Garage",Sofort,Einfamilienhaus,3.5,,160 m²,266 m²,660 m³,1984,,,
haus,basel-landschaft,"Hauptstrasse 30, ",4457 Diegten, 2118600.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Mehrfamilienhaus,,,620 m²,942 m²,2492 m³,,,4,
haus,basel-landschaft,"Scheuermattweg 174, ",4497 Rünenberg, 1540800.– ,"Haustiere erlaubt, Cheminée, Kinderfreundlich, Parkplatz, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,3.5,3,230 m²,1160 m²,1219 m³,1965,,,
haus,basel-landschaft,"Teufiweg 4, ",4425 Titterten, 1218510.– ,"Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,3,180 m²,462 m²,674 m³,2010,,,
haus,basel-landschaft,"Hanfgartenweg 5, ",4223 Blauen, 960430.– ,"Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,2,130 m²,428 m²,,1971,,,
haus,basel-landschaft,"Oberwil BL, ",4104 Oberwil BL, 1733400.– ,"Cheminée, Parkplatz, Garage",Sofort,Reihenfamilienhaus,3.5,3,150 m²,358 m²,642 m³,1980,,,
haus,basel-landschaft,"Gelterkinden, ",4460 Gelterkinden, 1014360.– ,Parkplatz,Nach Vereinbarung,Doppeleinfamilienhaus,5,4,310 m²,209 m²,1457 m³,1750,2019,,
haus,basel-landschaft,,4425 Titterten, 635580.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Doppeleinfamilienhaus,2.5,,170 m²,206 m²,660 m³,1780,1991,,
haus,basel-landschaft,"Alte Strasse 20, ",4243 Dittingen, 1213380.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,4,,290 m²,846 m²,1047 m³,1975,,,
haus,basel-landschaft,"Allschwil, ",4123 Allschwil, 2247000.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage",02.08.2024,Terrassenhaus,2.5,2,220 m²,140 m²,1015 m³,2010,,,
haus,basel-landschaft,"Eptingen, ",4458 Eptingen, 1025910.– ,"Cheminée, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,3,230 m²,276 m²,736 m³,1850,2023,,
haus,basel-landschaft,"Löwenplatz 2, ",4222 Zwingen, 738300.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,2.5,,120 m²,171 m²,487 m³,1800,,,
haus,basel-landschaft,"Am Rain 12, ",4453 Nusshof, 1656360.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,3.5,,230 m²,859 m²,991 m³,1986,,,
haus,basel-landschaft,"Schorenmattweg 3, ",4443 Wittinsburg,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,,766 m²,,1988,2016,1,
haus,basel-landschaft,,4416 Bubendorf, 1861800.– ,"Cheminée, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,210 m²,651 m²,,1998,,,
haus,basel-landschaft,,4437 Waldenburg, 2028720.– ,"Cheminée, Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,3,,320 m²,1863 m²,,1764,2021,,
haus,basel-landschaft,,4418 Reigoldswil, 1142760.– ,"Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,,,230 m²,374 m²,,1880,,,
haus,basel-landschaft,,4410 Liestal, 2285520.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,3.5,,270 m²,1451 m²,,1973,2021,,
haus,basel-landschaft,,4123 Allschwil, 1913160.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Einfamilienhaus,3.5,,160 m²,160 m²,,1883,2023,,
haus,basel-landschaft,"Herrenweg 44d, ",4123 Allschwil, 1534380.– ,"Cheminée, Kinderfreundlich, Garage, Im Baurecht, Mittelhaus",Sofort,Reihenfamilienhaus,2.5,,130 m²,147 m²,598 m³,1979,2021,,
haus,basel-landschaft,"Steinenbühl 47, ",4417 Ziefen, 1136340.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,3.5,2,190 m²,456 m²,851 m³,,,1,
haus,basel-landschaft,"Zytrainweg 11, ",4437 Waldenburg, 763980.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage",Sofort,Einfamilienhaus,3,4,150 m²,187 m²,562 m³,1997,2023,,
haus,basel-landschaft,"Im Sunnefeld 3, ",4203 Grellingen, 1515120.– ,Kinderfreundlich,Nach Vereinbarung,Einfamilienhaus,3.5,,200 m²,256 m²,,2024,,,
