type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,genf,,1284 Chancy, 5190300.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,7,,750,720,,1900,2001,1,
haus,genf,,1216 Cointrin, 3153600.– ,"Balkon / Terrasse, Aussicht",Nach Vereinbarung,Einfamilienhaus,4,,230,775,,2007,2015,1,
haus,genf,"A Cartigny, ",1236 Cartigny, 4599000.– ,"Parkplatz, Altbau",Nach Vereinbarung,Einfamilienhaus,6,3,360,1392,,1772,,,
haus,genf,,1226 Thônex, 2562300.– ,"Balkon / Terrasse, Cheminée, Parkplatz",Nach Vereinbarung,Doppeleinfamilienhaus,6,,260,210,,,2010,,
haus,genf,,1234 Vessy, 7752600.– ,"Balkon / Terrasse, Cheminée, Aussicht, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,5,,450,1200,,2013,,1,
haus,genf,,1214 Vernier, 3416400.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,6,,300,1090,,1970,2023,1,
haus,genf,,1213 Petit-Lancy, 1957860.– ,,Nach Vereinbarung,Einfamilienhaus,4,,190,136,,1812,,,
haus,genf,,1234 Vessy, 3547800.– ,"Balkon / Terrasse, Minergie Bauweise",Nach Vereinbarung,Reihenfamilienhaus,5,,320,350,,2012,2023,,
haus,genf,,1285 Athenaz (Avusy), 2352060.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage, Eckhaus, Mittelhaus",Nach Vereinbarung,Reihenfamilienhaus,3,,230,640,,1985,,1,
haus,genf,,1253 Vandoeuvres,auf Anfrage,"Balkon / Terrasse, Cheminée, Garage, Swimmingpool",Sofort,Einfamilienhaus,6,,360,955,,1978,2011,,
haus,genf,,1252 Meinier, 3219300.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Aussicht, Kinderfreundlich, Garage, Mittelhaus",Nach Vereinbarung,Reihenfamilienhaus,5,,,554,,2004,2022,2,
haus,genf,,1283 Dardagny, 3613500.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,6,,410,342,1111,1681,2019,,
haus,genf,,1294 Genthod, 2365200.– ,Aussicht,Nach Vereinbarung,Einfamilienhaus,5,3,230,1030,,1973,,,
haus,genf,,1247 Anières, 1141860.– ,"Cheminée, Aussicht, Abwasseranschluss",Nach Vereinbarung,Villa,4,3,180,1166,,2019,,,
haus,genf,,1283 Dardagny, 1964430.– ,"Cheminée, Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4,2,260,136,,1873,2001,,
haus,genf,,1293 Bellevue, 2614860.– ,,Sofort,Einfamilienhaus,4,,240,,,2016,,,
haus,genf,,1216 Cointrin, 3153600.– ,,Nach Vereinbarung,Einfamilienhaus,4,,230,770,,2007,2015,,
haus,genf,,1245 Collonge-Bellerive,auf Anfrage,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Villa,6,,180,734,900,1948,2022,,
haus,genf,,1233 Bernex, 1905300.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,,170,633,,1919,2014,,
haus,genf,,1234 Vessy, 3311280.– ,,Nach Vereinbarung,Einfamilienhaus,5,,,,,,,,
haus,genf,,1214 Vernier, 3416400.– ,,Nach Vereinbarung,Einfamilienhaus,6,,300,1090,,1970,2018,,
haus,genf,,1239 Collex, 2496600.– ,,Sofort,Einfamilienhaus,4,,200,300,,1988,2011,,
haus,genf,"Emplacement idéal, proche commodités, ",1253 Vandoeuvres, 3403260.– ,,Nach Vereinbarung,Reihenfamilienhaus,,,170,,,2022,,1,
haus,genf,"Dans un quartier résidentiel, ",1294 Genthod, 2168100.– ,,Nach Vereinbarung,Einfamilienhaus,4,,170,,739,1998,,,
haus,genf,"Rive droite, ",1290 Versoix,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,7,,910,,,,,2,
haus,genf,"Pregny-Chambésy, ",1292 Chambésy,auf Anfrage,,30.09.2025,Einfamilienhaus,10,,,,,,,3,
haus,genf,"Chemin de la Tour-de-Pinchat 12, ",1234 Vessy, 2680560.– ,"Balkon / Terrasse, Kinderfreundlich, Neubau, Minergie Bauweise",Nach Vereinbarung,Einfamilienhaus,4,,180,283,,2024,,,
haus,genf,,1290 Versoix, 11169000.– ,,Sofort,Einfamilienhaus,11,,860,,,1880,,,
haus,genf,,1200 Genève, 3219300.– ,"Balkon / Terrasse, Aussicht, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,4,,230,389,1004,1990,2020,,
haus,genf,,1247 Anières, 3219300.– ,"Balkon / Terrasse, Aussicht, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,4,,230,389,1004,1990,2020,,
haus,genf,,1224 Chêne-Bougeries, 5768460.– ,"Balkon / Terrasse, Garage, Swimmingpool, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Reihenfamilienhaus,4,,200,452,,2023,,,
haus,genf,,1231 Conches, 5518800.– ,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Villa,6,,290,725,,1996,2023,,
haus,genf,,1216 Cointrin, 2562300.– ,"Balkon / Terrasse, Cheminée, Parkplatz",Sofort,Doppeleinfamilienhaus,4,,310,430,,2004,,,
haus,genf,,1213 Onex, 4572720.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage",Sofort,Einfamilienhaus,4,,330,1008,,2005,,,
haus,genf,,1248 Hermance, 2601720.– ,"Cheminée, Abwasseranschluss",Nach Vereinbarung,Einfamilienhaus,4,3,250,,,,2016,,
haus,genf,,1200 Cointrin, 2628000.– ,"Haustiere erlaubt, Rollstuhlgängig, Parkplatz",Nach Vereinbarung,Reihenfamilienhaus,4,,280,430,,2004,,,
haus,genf,"Chemin des Rasses, ",1255 Veyrier, 2733120.– ,,Nach Vereinbarung,Einfamilienhaus,,,,,,,,,
haus,genf,"Chemin des Rasses, ",1255 Veyrier, 3153600.– ,,Nach Vereinbarung,Einfamilienhaus,,,,,,,,,
