type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,waadt?map=false&pt=1250000,,1400 Yverdon les Bains,auf Anfrage,"Parkplatz, Neubau",Nach Vereinbarung,Einfamilienhaus,,2,440,,,2020,,,4.2
haus,waadt?map=false&pt=1250000,,1864 Vers-l'Eglise,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Altbau",Sofort,Chalet,5.5,2,260,500,650,1800,2023,,8
haus,waadt?map=false&pt=1250000,"Route de la Prangine 3, ",1264 St-Cergue, 808110.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Garage, Im Baurecht",Nach Vereinbarung,Chalet,4.5,,160,654,484,1965,2015,1,
haus,waadt?map=false&pt=1250000,"Bex, ",1880 Bex, 1353420.– ,Aussicht,Nach Vereinbarung,Einfamilienhaus,3.5,,300,411,,,,,
haus,waadt?map=false&pt=1250000,,1011 Lausanne, 366600.– ,"Balkon / Terrasse, Cheminée, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Neubau, Minergie zertifiziert, Minergie Bauweise",Sofort,Bauernhaus,3,,1800,1377,3000,2022,2024,,1577
haus,waadt?map=false&pt=1250000,"Route de Fey 10, ",1038 Bercher, 1274580.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Neubau",30.11.2025,Reihenfamilienhaus,4.5,1,160,,,2024,,,240
haus,waadt?map=false&pt=1250000,"Route de Marnand 3, ",1555 Villarzel, 1365900.– ,"Haustiere erlaubt, Balkon / Terrasse, Geschirrspüler, Kabel-TV, Kinderfreundlich, Parkplatz, Neubau, Minergie Bauweise",01.03.2025,Reihenfamilienhaus,4.5,3,280,540,770,2024,,,
haus,waadt?map=false&pt=1250000,,1860 Aigle, 1458540.– ,"Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3,,130,504,690,,2023,,
haus,waadt?map=false&pt=1250000,,1536 Combremont-le-Petit, 210240.– ,Balkon / Terrasse,Nach Vereinbarung,Chalet,3.5,,190,53,900,,2018,,
haus,waadt?map=false&pt=1250000,,1522 Lucens, 1248300.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,3.5,,190,300,660,,2019,,
haus,waadt?map=false&pt=1250000,,1344 L'Abbaye, 1248300.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,,190,371,,,,,
haus,waadt?map=false&pt=1250000,,1856 Corbeyrier, 827820.– ,Balkon / Terrasse,Nach Vereinbarung,Einfamilienhaus,4,,200,92,,,,,
