type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,tessin?map=false&pf=500000&pt=600000,"Via delle Vigne 149, ",6648 Minusio,auf Anfrage,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Sofort,Wohnung,3.5,,50,,,2021,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Piazza Grande 7, ",6512 Giubiasco, 775260.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",01.03.2026,Wohnung,2.5,,64,,,2026,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6612 Ascona,auf Anfrage,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Parkplatz, Lift, Neubau",Sofort,Attikawohnung,2.5,,160,,,1967,2023,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Rava 11, ",6974 Aldesago,auf Anfrage,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Swimmingpool, Neubau, Altbau, Minergie zertifiziert, Minergie Bauweise, In Wohngemeinschaft, Hochparterre",Nach Vereinbarung,Wohnung,4.5,,130,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Manera, ",6965 Cadro, 781830.– ,"Balkon / Terrasse, Keller, Geschirrspüler, Kabel-TV, Parkplatz, Garage, Neubau",Sofort,Wohnung,2.5,2,65,,90,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via San Giorgio, ",6976 Castagnola,auf Anfrage,"Balkon / Terrasse, Aussicht, Ruhige Lage, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Lugano,auf Anfrage,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,5,,670,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via San Leonardo 2, ",6599 Robasacco, 657000.– ,"Balkon / Terrasse, Garage",Nach Vereinbarung,Wohnung,2.5,,150,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Camoghe 3A, ",6512 Giubiasco, 788400.– ,,Sofort,Wohnung,2.5,,,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Tomaso Rodari 20 A, ",6500 Bellinzona, 775260.– ,,Sofort,Wohnung,3.5,,160,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Cassarate, ",6900 Lugano,auf Anfrage,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Lift",Sofort,Dachwohnung,2.5,,140,,,1975,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6917 Barbengo,auf Anfrage,,Nach Vereinbarung,Wohnung,3.5,,68,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6978 Gandria,auf Anfrage,Rollstuhlgängig,Nach Vereinbarung,Wohnung,2.5,,140,,,2020,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Lugano,auf Anfrage,,Nach Vereinbarung,Wohnung,3.5,,68,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6917 Barbengo,auf Anfrage,,Nach Vereinbarung,Wohnung,3.5,,68,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Rovedaro 4, ",6512 Giubiasco, 735840.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift",Sofort,Wohnung,3.5,,140,,,,2007,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Moncucchetto 17, ",6900 Lugano, 676710.– ,Parkplatz,Sofort,Maisonette / Duplex,2.5,,73,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via San Gottardo 118, ",6648 Minusio, 722700.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,2.5,,65,,,1974,2022,,2.6
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Cantonale 58, ",6574 Vira (Gambarogno), 775260.– ,"Cheminée, Parkplatz, Swimmingpool",Nach Vereinbarung,Wohnung,3.5,1,170,,,,2022,,
wohnung,tessin?map=false&pf=500000&pt=600000,"via Massago, ",6977 Lugano, 657000.– ,Parkplatz,Nach Vereinbarung,Wohnung,3.5,,39,90,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Tommaso Rodari 20, ",6500 Bellinzona, 788400.– ,"Haustiere erlaubt, Rollstuhlgängig, Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,2.5,5,71,,,2014,,23,2.6
wohnung,tessin?map=false&pf=500000&pt=600000,"Via al Lido, ",6900 Lugano, 702990.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,45,70,,2021,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Mulini 24, ",6596 Gordola, 777880.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,3,72,,,2023,,18,2.55
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Boschina, ",6900 Lugano, 709560.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,67,100,,2016,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via San Gottardo, ",6900 Lugano,auf Anfrage,,Nach Vereinbarung,Wohnung,3.5,6,,,,,2023,1,
wohnung,tessin?map=false&pf=500000&pt=600000,"Strada Regina 11, ",6934 Bioggio,auf Anfrage,"Balkon / Terrasse, Kabel-TV, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Neubau",Sofort,Wohnung,3.5,,44,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Pretorio 11, ",6900 Lugano,auf Anfrage,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Neubau",Sofort,Wohnung,2.5,,130,,,2017,2017,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Giuseppe Cattori 4A, ",6600 Locarno, 762120.– ,,Nach Vereinbarung,Wohnung,2.5,,69,542,,1986,2016,,2.5
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Ruggì 1, ",6963 Lugano,auf Anfrage,"Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,3.5,,260,,,2016,,8,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Paradiso,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4.5,,460,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6963 Pregassona, 716130.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,3,57,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"via dei Faggi, ",6912 Lugano, 788400.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,3,,130,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6998 Monteggio, 735840.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6998 Monteggio, 735840.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6998 Monteggio, 735840.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6998 Monteggio, 735840.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"via Merlecco 9a, ",6900 Lugano, 788400.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,57,30,,2015,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via del Tiglio, ",6900 Lugano, 775260.– ,Lift,Nach Vereinbarung,Wohnung,2.5,,59,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6512 Giubiasco, 722700.– ,Parkplatz,Nach Vereinbarung,Wohnung,5,2,370,,,1965,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Stefano Franscini, ",6828 Balerna, 775260.– ,"Balkon / Terrasse, Mit Gartenhaus, Kinderfreundlich, Parkplatz, Lift",Sofort,Wohnung,4.5,,190,,,1990,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"via Zurigo 34, ",6900 Lugano, 775260.– ,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,2,,54,,,2010,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via R. Leoncavallo 47b, ",6614 Brissago,auf Anfrage,"Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,4.5,,270,,,2003,2021,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6982 Agno, 781830.– ,"Rollstuhlgängig, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,,70,,,2010,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Piazza Riscossa, ",6900 Lugano, 657000.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift",Sofort,Wohnung,2.5,,65,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"via al ponte, ",6900 Massagno, 735840.– ,Lift,Nach Vereinbarung,Wohnung,3.5,,58,29,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6648 Minusio, 722700.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,9,54,1594,,1970,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Cimitero, ",6710 Biasca, 663570.– ,,Nach Vereinbarung,Wohnung,2.5,,70,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"In Nosicc 31, ",6703 Osogna, 670140.– ,,Nach Vereinbarung,Wohnung,2.5,,72,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Cimitero, ",6710 Biasca, 689850.– ,,Nach Vereinbarung,Wohnung,2.5,,71,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Cimitero, ",6710 Biasca, 775260.– ,,Nach Vereinbarung,Wohnung,3.5,,140,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Tomaso Rodari 20 A, ",6500 Bellinzona, 775260.– ,,Sofort,Wohnung,3.5,,160,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Tomaso Rodari 20 A, ",6500 Bellinzona, 775260.– ,,Sofort,Wohnung,2.5,,180,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Cimitero, ",6710 Biasca, 670140.– ,,Nach Vereinbarung,Wohnung,2.5,,70,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Cimitero, ",6710 Biasca, 676710.– ,,Nach Vereinbarung,Wohnung,2.5,,69,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6862 Rancate, 689850.– ,"Haustiere erlaubt, Balkon / Terrasse",Nach Vereinbarung,Wohnung,2.5,,,,,2016,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6962 Viganello, 702990.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,2.5,,65,,,1960,,11,
wohnung,tessin?map=false&pf=500000&pt=600000,,6952 Canobbio, 696420.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig",Sofort,Wohnung,2.5,,69,,,1991,,6,2
wohnung,tessin?map=false&pf=500000&pt=600000,,6912 Pazzallo, 657000.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Garage",Nach Vereinbarung,Wohnung,2.5,,60,,,1980,,,2
wohnung,tessin?map=false&pf=500000&pt=600000,"Strada della Brima 6, ",6612 Ascona,auf Anfrage,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Parkplatz, Swimmingpool, Neubau",Nach Vereinbarung,Loft,4,,610,,,,,,2.7
wohnung,tessin?map=false&pf=500000&pt=600000,"Strada della Brima 6, ",6612 Ascona,auf Anfrage,"Balkon / Terrasse, Ruhige Lage, Kinderfreundlich, Parkplatz, Neubau",Sofort,Dachwohnung,4,,480,,,,,,2.7
wohnung,tessin?map=false&pf=500000&pt=600000,,6929 Gravesano, 670140.– ,"Haustiere erlaubt, Balkon / Terrasse, Garage",Nach Vereinbarung,Wohnung,3.5,,67,,,1973,,8,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Lischée 11, ",6834 Morbio Inferiore,auf Anfrage,"Ruhige Lage, Kinderfreundlich, Garage",Sofort,Wohnung,3.5,,,,,1976,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Mulini 22, ",6596 Gordola, 777880.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Aussicht, Garage, Lift, Neubau",Sofort,Wohnung,2.5,,66,,,2023,,,2.55
wohnung,tessin?map=false&pf=500000&pt=600000,"Via centro tv, ",6949 Comano, 748980.– ,"Parkplatz, Swimmingpool",Nach Vereinbarung,Wohnung,3.5,,45,,,2019,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via centro tv, ",6949 Comano, 657000.– ,Parkplatz,Nach Vereinbarung,Wohnung,3.5,,52,25,,2019,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6855 Stabio, 657000.– ,"Waschmaschine, Ruhige Lage, Kinderfreundlich, Parkplatz",Sofort,Wohnung,2.5,,,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6648 Minusio, 657000.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,4,63,,,1999,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6648 Minusio, 775260.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,3.5,6,150,6489,,1975,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Caratti 11 A, ",6500 Bellinzona, 772630.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Sofort,Wohnung,3.5,,150,,,1970,2019,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Pereda 5, ",6828 Balerna, 742410.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift",Sofort,Wohnung,2.5,,61,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Massagno, 722700.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,140,,,1986,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6703 Osogna, 762120.– ,"Balkon / Terrasse, Parkplatz, Garage",Sofort,Wohnung,3.5,,160,,,2020,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Lugano,auf Anfrage,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,5.5,,600,,,1950,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6614 Brissago, 775260.– ,"Kabel-TV, Cheminée, Parkplatz, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,2.5,2,66,3869,,1989,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Pizzamiglio, ",6833 Vacallo, 788400.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,2022,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Vignalunga, ",6850 Mendrisio, 775090.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,,130,,,2023,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via San Jorio 15, ",6600 Locarno, 762120.– ,"Haustiere erlaubt, Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Sofort,Attikawohnung,2.5,5,,,,2017,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via 1, ",6900 Lugano,auf Anfrage,,Nach Vereinbarung,Wohnung,3,,42,,,,2013,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Poeta Francesco Chiesa 17, ",6833 Vacallo, 701010.– ,,Nach Vereinbarung,Wohnung,2.5,,73,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6817 Maroggia, 722700.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,2,61,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Ai Casgno 24C, ",6528 Camorino, 702990.– ,,Nach Vereinbarung,Wohnung,2.5,,73,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Alfredo Pioda 53, ",6600 Solduno, 721380.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,51,,,2020,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Lugano, 781830.– ,"Balkon / Terrasse, Parkplatz, Neubau",Sofort,Möbliertes Wohnobjekt,3.5,3,61,,,2016,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Falcette, ",6855 Stabio, 709560.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Garage",Sofort,Wohnung,3.5,,140,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Lugano, 689850.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig",Nach Vereinbarung,Wohnung,2.5,,58,,,1975,,15,2
wohnung,tessin?map=false&pf=500000&pt=600000,,6855 Stabio, 735840.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig",Nach Vereinbarung,Wohnung,3.5,,140,,,2000,,4,
wohnung,tessin?map=false&pf=500000&pt=600000,,6977 Ruvigliana, 788400.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Hochparterre",Sofort,Maisonette / Duplex,2.5,2,61,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6921 Vico Morcote, 722700.– ,"Cheminée, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Wohnung,3.5,,44,18556,,1986,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6988 Ponte Tresa, 775260.– ,"Parkplatz, Lift",Sofort,Wohnung,2.5,3,76,,,2017,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6612 Ascona,auf Anfrage,Parkplatz,Sofort,Wohnung,2.5,5,130,,,2021,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6612 Ascona,auf Anfrage,Parkplatz,Nach Vereinbarung,Wohnung,4.5,5,260,,,2021,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6874 Castel San Pietro, 663570.– ,Parkplatz,Nach Vereinbarung,Wohnung,3,1,73,,,1988,,4,
wohnung,tessin?map=false&pf=500000&pt=600000,,6976 Castagnola,auf Anfrage,"Balkon / Terrasse, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,2.5,,160,,,1980,2013,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6900 Lugano, 775260.– ,Parkplatz,31.12.2024,Wohnung,3.5,7,56,,,2009,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6703 Osogna, 762120.– ,"Balkon / Terrasse, Parkplatz, Garage",Sofort,Wohnung,3.5,,160,,,2020,,,
wohnung,tessin?map=false&pf=500000&pt=600000,,6952 Canobbio, 683280.– ,"Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,,69,,,,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via Generale Guisan, ",6900 Paradiso, 709560.– ,"Balkon / Terrasse, Rollstuhlgängig, Lift",Nach Vereinbarung,Wohnung,2.5,,58,,,,,,2.7
wohnung,tessin?map=false&pf=500000&pt=600000,"Al Piz da Crée, ",6702 Claro, 784450.– ,"Balkon / Terrasse, Garage",Nach Vereinbarung,Wohnung,2.5,,70,,,2021,,,
wohnung,tessin?map=false&pf=500000&pt=600000,"Via San Gottardo, ",6598 Tenero, 742410.– ,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,160,,,1986,,,
