type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via ai Grotti, ",6925 Gentilino, 1366560.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Stromanschluss, Wasseranschluss, Abwasseranschluss",Sofort,Wohnung,2.5,,140,,,2024,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6616 Losone, 1681920.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",Sofort,Wohnung,3.5,,170,,,2023,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Pezzolo, ",6952 Canobbio, 1971000.– ,"Parkplatz, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,2,190,,,2024,,3,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Manera, ",6965 Cadro, 1287720.– ,"Balkon / Terrasse, Keller, Geschirrspüler, Kabel-TV, Kinderfreundlich, Parkplatz, Garage, Neubau",Sofort,Wohnung,3,2,170,,148,2023,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6987 Caslano, 1642500.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich, Garage, Neubau",Sofort,Attikawohnung,2.5,,160,,,2020,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6963 Pregassona, 1504530.– ,"Balkon / Terrasse, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",Sofort,Wohnung,3.5,,73,,,2023,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6600 Locarno, 1287720.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Terrassenwohnung,2.5,,76,,,2024,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Sione, ",6900 Massagno, 1931580.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,4,230,,,2015,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Vicolo del Torcet 1, ",6648 Minusio, 1949840.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Stromanschluss, Wasseranschluss, Abwasseranschluss",01.08.2024,Wohnung,3.5,,,,,2022,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Piazza Arch. Frasca, ",6932 Breganzona, 1695060.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, In Wohngemeinschaft",Sofort,Wohnung,2.5,4,200,,,2019,,10,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Portiora, ",6500 Bellinzona, 1780470.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Neubau, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Maisonette / Duplex,3.5,2,,,,2023,,,2.5
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Sempione 12, ",6600 Locarno, 1445400.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Sofort,Wohnung,2.5,,140,,,2012,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Leoncavallo 50, ",6614 Brissago, 1826460.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,,200,,,2014,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"RANCATE, ",6862 Rancate, 1379700.– ,"Parkplatz, Neubau",Nach Vereinbarung,Wohnung,3.5,2,190,,,2024,,2,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via alle Vigne 31, ",6600 Locarno, 1261440.– ,"Haustiere erlaubt, Balkon / Terrasse, Parkplatz, Neubau",Sofort,Wohnung,2.5,,150,,,2021,,8,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via 1, ",6926 Montagnola, 1353420.– ,Neubau,Sofort,Wohnung,3.5,,61,,,2023,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Canavée, ",6949 Comano, 1537380.– ,"Balkon / Terrasse, Geschirrspüler, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Neubau",Sofort,Wohnung,2.5,,140,,143,2023,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"RANCATE, ",6862 Rancate, 1241730.– ,"Parkplatz, Neubau",Nach Vereinbarung,Attikawohnung,3.5,2,190,,,2024,,2,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Breganzona/I, ",6900 Lugano, 1905300.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Maisonette / Duplex,3.5,4,240,,,2021,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6963 Pregassona, 1550520.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,4,160,,,2008,,10,260
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Corafora 19, ",6622 Ronco sopra Ascona, 1307430.– ,"Parkplatz, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,2.5,,69,,,1973,2002,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Fola 2, ",6900 Lugano, 1931580.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4.5,,190,,,2017,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Stefano Franscini 11, ",6826 Riva San Vitale, 1419120.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,2.5,,150,,,2018,2022,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Bernardino Luini 2A, ",6600 Locarno, 1964430.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Kinderfreundlich, Garage, Lift",Sofort,Attikawohnung,2.5,,140,,,2009,2023,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Carolina Maraini-Sommaruga 14, ",6900 Lugano, 1892160.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage, Lift",Sofort,Wohnung,3.5,,170,,,2014,2018,,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Breganzona/D, ",6900 Lugano, 1905300.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Maisonette / Duplex,3.5,4,240,,,2021,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6828 Balerna, 1307430.– ,"Haustiere erlaubt, Balkon / Terrasse, Keller, Estrich, Reduit, Geschirrspüler, Waschmaschine, Tumbler, Kabel-TV, Cheminée, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",Nach Vereinbarung,Loft,3.5,2,260,,,,2018,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6839 Sagno, 1826460.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Sofort,Maisonette / Duplex,4.5,3,250,,,,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6616 Losone, 1576800.– ,"Balkon / Terrasse, Kabel-TV, Ruhige Lage, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,150,,,2024,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6963 Pregassona, 1465110.– ,"Balkon / Terrasse, Rollstuhlgängig, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,73,,,2023,,,
wohnung,tessin?map=true&pf=900000&pt=1500000,,6612 Ascona, 1563660.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,4,,,,2020,,7,
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via Portiora, ",6500 Bellinzona, 1359990.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Ruhige Lage, Kinderfreundlich, Parkplatz, Neubau, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Dachwohnung,3.5,2,,,,2023,,,2.5
wohnung,tessin?map=true&pf=900000&pt=1500000,"Via San Quirico 4, ",6648 Minusio, 1596510.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,,,,,2017,,,
