type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,waadt?map=false&pf=1250000&pt=1500000,"St-Légier-La Chiésaz, ",1806 St-Légier-La Chiésaz, 1905300.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Hochparterre",Sofort,Doppeleinfamilienhaus,5.5,3,310,250,964,1938,2021,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Vallamand, ",1586 Vallamand, 1957860.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Reihenfamilienhaus,4.5,3,290,500,953,2016,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Montagny-près-Yverdon, ",1442 Montagny-près-Yverdon,auf Anfrage,"Cheminée, Parkplatz",Nach Vereinbarung,Reihenfamilienhaus,5.5,3,390,193,1490,1880,2008,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Apples, ",1143 Apples, 1826460.– ,"Balkon / Terrasse, Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,3,270,906,,1937,2022,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Bougy-Villars, ",1172 Bougy-Villars, 1642500.– ,"Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,3,2,51,1472,233,1960,2016,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Le Vaud, ",1261 Le Vaud, 1826460.– ,"Aussicht, Parkplatz, Garage",Sofort,Reihenfamilienhaus,4.5,4,280,659,864,2001,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Le Vaud, ",1261 Le Vaud, 1813320.– ,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage",12.08.2024,Reihenfamilienhaus,3.5,3,210,598,738,2013,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1422 Grandson, 1695060.– ,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Villa,3,,150,977,617,1978,2019,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1854 Leysin, 1708200.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Sofort,Chalet,4.5,,170,2616,556,1963,2023,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1854 Leysin, 1773900.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Sofort,Chalet,5,,260,800,714,2011,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1000 Lausanne 26, 1944720.– ,,Nach Vereinbarung,Reihenfamilienhaus,3.5,,,,,2023,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin de Bellevue 15, ",1423 Villars-Burquin, 1957860.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage",Nach Vereinbarung,Einfamilienhaus,5.5,,300,1018,1451,2013,2021,1,
haus,waadt?map=false&pf=1250000&pt=1500000,"Apples, ",1143 Apples, 1773900.– ,"Balkon / Terrasse, Parkplatz, Garage, Minergie zertifiziert",Nach Vereinbarung,Reihenfamilienhaus,4.5,4,240,500,780,2023,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1173 Féchy,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Neubau",Nach Vereinbarung,Villa,7,,500,1650,1606,1999,2017,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Route du Village 8, ",1112 Échichens, 1826460.– ,"Aussicht, Neubau",Nach Vereinbarung,Reihenfamilienhaus,4.5,,150,,,2024,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1313 Ferreyres, 1833030.– ,Parkplatz,Nach Vereinbarung,Einfamilienhaus,6,,370,1157,2404,1867,2004,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1820 Montreux,auf Anfrage,"Balkon / Terrasse, Aussicht, Parkplatz",Nach Vereinbarung,Villa,5,,530,1254,1772,1895,2009,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1010 Lausanne, 1773900.– ,,Nach Vereinbarung,Einfamilienhaus,3.5,,54,635,769,1951,2016,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1272 Genolier,auf Anfrage,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Villa,5,,300,1967,1296,1973,2003,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1510 Moudon, 1701630.– ,"Aussicht, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4.5,3,240,782,972,2008,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Grands-Champs 9, ",1400 Cheseaux-Noréaz, 1701630.– ,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Garage, Altbau",Nach Vereinbarung,Villa,4.5,,230,1395,,1970,2000,1,
haus,waadt?map=false&pf=1250000&pt=1500000,,1884 Villars-sur-Ollon,auf Anfrage,"Balkon / Terrasse, Cheminée, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Chalet,4,,390,5074,1361,,2020,1,
haus,waadt?map=false&pf=1250000&pt=1500000,,1422 Grandson,auf Anfrage,"Cheminée, Aussicht, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,9,4,,1533,3238,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,"Blonay, ",1807 Blonay,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,23,,1050,,,1968,1980,2,
haus,waadt?map=false&pf=1250000&pt=1500000,"Région Morges, ",1148 Cuarnens,auf Anfrage,,Nach Vereinbarung,Schloss,8,,1240,,,,2000,3,
haus,waadt?map=false&pf=1250000&pt=1500000,"Jouxtens-Mezery, ",1008 Jouxtens-Mézery,auf Anfrage,,Nach Vereinbarung,Einfamilienhaus,8,,660,,1750,1946,2016,2,
