type_search,street,price,object_type,living_area,construction_category,PLZ_only,Location,canton,BFS-Nr.,Region type,Haustiere erlaubt,Balkon,Terrasse,Kabel-TV,Rollstuhlgängig,Kinderfreundlich,Garage,Lift,Neubau,Keller,Reduit,Geschirrspüler,Steamer,Spielplatz,Eckhaus,Parkplatz,Aussicht,Minergie Bauweise,Minergie zertifiziert,Mittelhaus,Ruhige Lage,Waschmaschine,Rauchen erlaubt,Stromanschluss,Wasseranschluss,Abwasseranschluss,Cheminée,Altbau,Estrich,Swimmingpool,Bauland erschlossen,Mit Gartenhaus,Im Baurecht,Hochparterre,Gasanschluss,Tumbler,In Wohngemeinschaft,Hebebühne,Gedeckt,Anfahrrampe LKW,full_address,lat,long
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1023,Crissier,Waadt,5583,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1023,,
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1066,Epalinges,Waadt,5584,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1066,,
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1030,Bussigny,Waadt,5624,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1030,,
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1009,Pully,Waadt,5590,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1009,,
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1092,Belmont-sur-Lausanne,Waadt,5581,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1092,,
haus,Chemin des Cerisiers 2,1308946.154,Bauernhaus,166.6666667,Historic Houses,1682,Villars-Bramard,Waadt,5831,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin des Cerisiers 2 1682,46.71742596474426,6.8992722713067085
haus,Chemin des Cerisiers 2,1308946.154,Mehrfamilienhaus,166.6666667,Historic Houses,1682,Villars-Bramard,Waadt,5831,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin des Cerisiers 2 1682,46.71742596474426,6.8992722713067085
haus,Chemin de Pernessy 1,1490884.615,Villa,141.6666667,New Construction,1052,Le Mont-sur-Lausanne,Waadt,5587,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1 1052,46.56007759253961,6.627882890759671
haus,Chemin en Derrey-Mont 2,1324107.692,Einfamilienhaus,158.3333333,New Construction,1077,Servion,Waadt,5799,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin en Derrey-Mont 2 1077,46.57484689055996,6.782078172804211
haus,Route du Village 8,1495938.462,Reihenfamilienhaus,141.6666667,New Construction,1113,Saint-Saphorin-sur-Morges,Waadt,5634,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route du Village 8 1113,46.54630629554092,6.4878196995948425
haus,Chemin du Plan d'Amont 7,1303892.308,Chalet,225.0,Old Buildings,1865,Les Diablerets,Waadt,5411,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Plan d'Amont 7 1865,46.35431882480688,7.152603627633844
haus,Chemin des Répies 9,1273569.231,Einfamilienhaus,133.3333333,Old Buildings,1562,Corcelles-près-Payerne,Waadt,5816,6 Kerngemeinde ausserhalb Agglomerationen,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Chemin des Répies 9 1562,46.83439753818403,6.960084951937949
haus,Route de Lausanne 22,1506046.154,Einfamilienhaus,175.0,Old Buildings,1303,Penthaz,Waadt,5496,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Route de Lausanne 22 1303,46.59492426736351,6.540052789295905
haus,Route de Fontaines 13,1435292.308,Einfamilienhaus,166.6666667,Modern Buildings,1423,Villars-Burquin,Waadt,5571,5: Mehrfach orientierte Gemeinde,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Route de Fontaines 13 1423,46.84470299939698,6.625699039772736
haus,Quartier du Crêt-Martin 33,1404969.231,Einfamilienhaus,191.6666667,New Construction,1450,Ste-Croix,Waadt,5568,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quartier du Crêt-Martin 33 1450,46.82279812752467,6.51127753458693
haus,Grande Rue 1,1410023.077,Mehrfamilienhaus,308.3333333,Old Buildings,1341,Orient,Waadt,5872,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grande Rue 1 1341,,
haus,Route de Ponty 9,1272553.846,Villa,208.3333333,New Construction,1522,Lucens,Waadt,5675,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route de Ponty 9 1522,46.70641452768542,6.831291272020834
haus,Sentier de l'Arenaz 2,1303892.308,Einfamilienhaus,208.3333333,Old Buildings,1523,Granges-près-Marnand,Waadt,5831,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sentier de l'Arenaz 2 1523,46.76359750464737,6.8817912810599084
haus,Chemin du Carroz 32,1334215.385,Chalet,133.3333333,Old Buildings,1885,Chesières,Waadt,5409,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Carroz 32 1885,46.29929695047558,7.043873267666408
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1095,Lutry,Waadt,5606,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1095,,
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1025,Saint-Sulpice,Waadt,5648,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1025,,
haus,Chemin de Pernessy 1052 Le Mont-sur-Lausanne,1490884.615,Villa,141.6666667,New Construction,1026,Echandens,Waadt,5633,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Pernessy 1052 Le Mont-sur-Lausanne 1026,,
haus,Route du Village 8,1506046.154,Reihenfamilienhaus,116.6666667,New Construction,1113,Saint-Saphorin-sur-Morges,Waadt,5634,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route du Village 8 1113,46.54630629554092,6.4878196995948425
haus,Rue de la Dîme 5,1511100.0,Doppeleinfamilienhaus,225.0,Old Buildings,1307,Lussery-Villars,Waadt,5487,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rue de la Dîme 5 1307,46.62964429785645,6.524744175984687
haus,Chemin d'Aiguerosse 3,2102400.0,Chalet,333.3333333,New Construction,1882,Gryon,Waadt,5405,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin d'Aiguerosse 3 1882,46.282861464037765,7.093128411231759
haus,Chemin des Novalles 13,2526923.077,Einfamilienhaus,308.3333333,Old Buildings,1020,Renens,Waadt,5591,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemin des Novalles 13 1020,46.54112972690288,6.590658846248235
haus,Route d'Arnex 2,2304553.846,Villa,308.3333333,Historic Houses,1277,Arnex-sur-Nyon,Waadt,5701,4: Agglomerationsgürtelgemeinde,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route d'Arnex 2 1277,,
haus,Chemin du Réservoir 6,1708200.0,Doppeleinfamilienhaus,216.6666667,Historic Houses,1407,Bioley-Magnoux,Waadt,5903,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Réservoir 6 1407,46.72703233307374,6.712901972916964
haus,Chemin de Chaudabronnaz 11,2213584.615,Einfamilienhaus,141.6666667,Old Buildings,1112,Echichens,Waadt,5634,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Chaudabronnaz 11 1112,46.522584338519046,6.505297178998673
haus,Rue de Lausanne 99,1612176.923,Doppeleinfamilienhaus,166.6666667,Modern Buildings,1030,Bussigny,Waadt,5624,2: Agglomerationskerngemeinde (Hauptkern),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rue de Lausanne 99 1030,46.54900798170596,6.560766545102222
haus,Chemin de Grandvignes 25,2415738.462,Einfamilienhaus,216.6666667,Modern Buildings,1030,Bussigny,Waadt,5624,2: Agglomerationskerngemeinde (Hauptkern),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de Grandvignes 25 1030,46.55543981241887,6.556071652295006
haus,Chemin des Sources 1E,1667769.231,Reihenfamilienhaus,158.3333333,Modern Buildings,1185,Mont-sur-Rolle,Waadt,5859,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin des Sources 1E 1185,,
haus,Le Bourg 6,1910353.846,Mehrfamilienhaus,325.0,Old Buildings,1610,Oron,Waadt,5805,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le Bourg 6 1610,46.57152212071079,6.8278650812748
haus,Route du Grand Pré 10,2001323.077,Terrassenhaus,133.3333333,Old Buildings,1586,Vallamand,Waadt,5464,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route du Grand Pré 10 1586,46.92887335858028,7.038749090455148
haus,Chemin de la Forêt 1,2127669.231,Villa,191.6666667,New Construction,1801,Chardonne,Waadt,5882,2: Agglomerationskerngemeinde (Hauptkern),1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de la Forêt 1 1801,46.482803676572885,6.832669878789678
haus,Chemin des Mulets 12,2213584.615,Einfamilienhaus,200.0,Modern Buildings,1174,Montherod,Waadt,5422,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Chemin des Mulets 12 1174,46.49985257704292,6.367061589907369
haus,Rue des Cordeires 5,1576800.0,Reihenfamilienhaus,233.3333333,New Construction,1124,Gollion,Waadt,5484,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rue des Cordeires 5 1124,46.58493998266368,6.507833716531756
haus,Route des Crêts Leyron 33,1718307.692,Einfamilienhaus,150.0,New Construction,1091,Grandvaux,Waadt,5613,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route des Crêts Leyron 33 1091,46.50183544673313,6.723949800422891
haus,Chemin de la Goille 22b,1698092.308,Chalet,225.0,New Construction,1882,Gryon,Waadt,5405,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de la Goille 22b 1882,46.27450338224244,7.0539000927577575
haus,Place du Village 4,1617230.769,Mehrfamilienhaus,516.6666667,Old Buildings,1586,Vallamand,Waadt,5464,7: Ländliche Gemeinde ohne städtischen Charakter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Place du Village 4 1586,46.93191434121749,7.038910236869364
haus,Impasse du Fostet 250,1920461.538,Einfamilienhaus,200.0,Historic Houses,1552,Trey,Waadt,5827,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Impasse du Fostet 250 1552,,
haus,La Taillaz 1,2122615.385,Villa,333.3333333,Old Buildings,1145,Bière,Waadt,5425,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,La Taillaz 1 1145,46.53234957035124,6.356823137387489
haus,Ruelle des Marnes 4,1799169.231,Einfamilienhaus,200.0,Old Buildings,1587,Constantine,Waadt,5464,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruelle des Marnes 4 1587,46.91729952041008,7.012277417669152
haus,Chemin de la Vuargnaz 3,2526923.077,Chalet,333.3333333,New Construction,1865,Les Diablerets,Waadt,5411,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de la Vuargnaz 3 1865,46.35559834142139,7.1570271713951525
haus,La Taillaz 1,2122615.385,Einfamilienhaus,525.0,Old Buildings,1145,Bière,Waadt,5425,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Taillaz 1 1145,46.53234957035124,6.356823137387489
haus,Route du Moulin 26,1708200.0,Einfamilienhaus,141.6666667,Old Buildings,1267,Coinsins,Waadt,5710,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route du Moulin 26 1267,46.41689533715407,6.234446046240095
haus,Route de la Conversion 38,1768846.154,Doppeleinfamilienhaus,225.0,Old Buildings,1095,Lutry,Waadt,5606,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Route de la Conversion 38 1095,46.50592231401066,6.6868031436872695
haus,Rue des Paquières 7,1566692.308,Einfamilienhaus,241.6666667,Historic Houses,1424,Champagne,Waadt,5553,5: Mehrfach orientierte Gemeinde,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rue des Paquières 7 1424,46.83281697242298,6.6588452632523705
haus,Route de Puidoux 3,1819384.615,Einfamilienhaus,158.3333333,Modern Buildings,1091,Grandvaux,Waadt,5613,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Route de Puidoux 3 1091,46.50060338874766,6.7183252363281225
haus,Chemin Sous-la-Ville 1,2051861.538,Einfamilienhaus,158.3333333,New Construction,1163,Etoy,Waadt,5636,5: Mehrfach orientierte Gemeinde,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin Sous-la-Ville 1 1163,46.481945389776406,6.416293424284773
haus,Route de Blonay 164,1910353.846,Einfamilienhaus,166.6666667,New Construction,1814,La Tour-de-Peilz,Waadt,5889,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route de Blonay 164 1814,46.46056043473962,6.8715811924622825
haus,Chemin de la Bruyère 2,1809276.923,Reihenfamilienhaus,208.3333333,Old Buildings,1020,Renens VD,Waadt,5591,2: Agglomerationskerngemeinde (Hauptkern),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Chemin de la Bruyère 2 1020,46.534928397800094,6.595084049586308
haus,Chemin des Prévondes 2,1667769.231,Chalet,225.0,Old Buildings,1832,Villard-sur-Chamby,Waadt,5886,1: Agglomerationskerngemeinde (Kernstadt),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin des Prévondes 2 1832,46.45872534987049,6.934355655363216
haus,Rue Centrale 21,1667769.231,Reihenfamilienhaus,216.6666667,Old Buildings,1804,Corsier-sur-Vevey,Waadt,5884,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Rue Centrale 21 1804,46.47084084159896,6.843167868311518
haus,Route du Village 11,1895192.308,Bauernhaus,241.6666667,Historic Houses,1085,Vulliens,Waadt,5803,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route du Village 11 1085,46.62077176760796,6.791650836909624
haus,Route de Rosset-Dessus 5,2112507.692,Einfamilienhaus,208.3333333,Historic Houses,1097,Riex,Waadt,5613,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Route de Rosset-Dessus 5 1097,46.50081218610652,6.738736400502479
haus,Route des Montagnes 24,5256000.0,Mehrfamilienhaus,650.0,New Construction,1145,Bière,Waadt,5425,7: Ländliche Gemeinde ohne städtischen Charakter,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Route des Montagnes 24 1145,46.53918552282505,6.329646774036342
haus,Chemin des Novalles 13,2526923.077,Einfamilienhaus,308.3333333,Old Buildings,1020,Renens,Waadt,5591,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemin des Novalles 13 1020,46.54112972690288,6.590658846248235
haus,Chemin du Levant 1,2628000.0,Einfamilienhaus,266.6666667,New Construction,1279,Bogis-Bossey,Waadt,5705,3: Agglomerationskerngemeinde (Nebenkern),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Levant 1 1279,46.35450260916844,6.16696626863819
haus,Chemin du Levant 1,2718969.231,Einfamilienhaus,266.6666667,New Construction,1279,Bogis-Bossey,Waadt,5705,3: Agglomerationskerngemeinde (Nebenkern),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Levant 1 1279,46.35450260916844,6.16696626863819
haus,Chemin du Levant 1,2678538.462,Einfamilienhaus,266.6666667,New Construction,1279,Bogis-Bossey,Waadt,5705,3: Agglomerationskerngemeinde (Nebenkern),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Levant 1 1279,46.35450260916844,6.16696626863819
haus,Route du Monastère 1,3992538.462,Reihenfamilienhaus,391.6666667,New Construction,1173,Féchy,Waadt,5427,5: Mehrfach orientierte Gemeinde,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Route du Monastère 1 1173,46.47899615745505,6.373465119681845
haus,Chemin du Crêt-Ministre 11,5003307.692,Villa,383.3333333,New Construction,1090,La Croix-sur-Lutry,Waadt,5611,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin du Crêt-Ministre 11 1090,46.51807138792071,6.69292843306156
haus,Chemin Sus les Devens 1,5913000.0,Einfamilienhaus,625.0,Old Buildings,1167,Lussy-sur-Morges,Waadt,5640,4: Agglomerationsgürtelgemeinde,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Chemin Sus les Devens 1 1167,46.50201504928758,6.442439572651861
haus,Chemin de la Plantaz 28,4952769.231,Villa,316.6666667,Old Buildings,1024,Ecublens,Waadt,5635,2: Agglomerationskerngemeinde (Hauptkern),0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chemin de la Plantaz 28 1024,46.520107484657295,6.557821378178078
haus,Route des Epélévoz 2,3012092.308,Einfamilienhaus,258.3333333,New Construction,1806,St-Légier-La Chiésaz,Waadt,5892,2: Agglomerationskerngemeinde (Hauptkern),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Route des Epélévoz 2 1806,46.47262569259016,6.873746270378285
haus,Route du Signal 52,5559230.769,Einfamilienhaus,375.0,Historic Houses,1091,Grandvaux,Waadt,5613,4: Agglomerationsgürtelgemeinde,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Route du Signal 52 1091,46.50604521607095,6.71679351827898
haus,Jolimont 1,5761384.615,Einfamilienhaus,266.6666667,New Construction,1091,Grandvaux,Waadt,5613,4: Agglomerationsgürtelgemeinde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jolimont 1 1091,,
haus,Chemin des Grands-Huttins 10,3234461.538,Villa,200.0,Old Buildings,1296,Coppet,Waadt,5712,3: Agglomerationskerngemeinde (Nebenkern),0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,Chemin des Grands-Huttins 10 1296,46.314758348525295,6.18177723212348
